PUMFID;CERTLEVP;REG_INST;REG_RESP;PGMCIPAP;PGM_P034;PGM_P036;PGM_P100;PGM_P111;PGM_280A;PGM_280B;PGM_280C;PGM_280D;PGM_280E;PGM_280F;PGM_290;PGM_350;PGM_380;PGM_P401;PGM_410;PGM_415;PGM_430;COV_010;COV_070;COV_080;EDU_010;EDU_P020;HLOSINTP;STL_010;STL_020;STULOANS;STL_030;OWESLGD;OWEGVIN;STL_080;STL_100A;STL_100B;STL_100C;STL_100D;STL_130;STL_150;STL_160B;STL_160C;STL_160D;STL_160E;STL_160F;STL_160G;STL_160H;STL_160I;STL_160J;STL_160L;STLP160N;SRCFUND;STL_170A;STL_170B;STL_170C;STL_170D;STL_170E;STL_170F;STL_170G;STL_170H;STL_170I;STL_170J;STL_170L;STLP170N;RESPP;STL_190;DBTOTGRD;DBTALGRD;DBTOTINT;DBTALINT;SCHOLARP;LMA_010;LFSTATP;LMA2_07;LMA3_P01;LFCINDP;LFCOCCP;LFWFTPTP;LMA6_05;LMA6_08;JOBQLEVP;JOBQLGRD;JOBQLINT;LMA6_11;LMA6_12;LMA6_13A;LMA6_13B;LMA6_13C;JOBINCP;LMA6_15;AFT_P010;AFT_P020;AFT_P040;AFT_050;AFT_070;AFT_080;AFT_090;BEF_P140;BEF_160;PREVLEVP;HLOSGRDP;PAR1GRD;PAR1INT;PAR2GRD;PAR2INT;GRADAGEP;GENDER2;MS_P01;MS_P02;CTZSHIPP;VISBMINP;PERSINCP;DDIS_FL;WTPF;VERDATE
76506;3;3;3;5;1;6;1;1;2;1;1;2;1;2;1;1;2;1;4;2;1;2;1;1;2;6;3;2;6;2;4;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;1;2;2;2;3;2;6;6;6;6;2;6;1;1;6;6;6;6;2;4;4;2;2;6;2;1;2;1;3;2;1;1;3;3;2;2;2;1;2;3;1;4;1;6;6;6;6;6;6;6;1;4;3;3;1;1;1;1;2;1;2;2;3;1;4;2;44.369;15MAY2024
76507;2;3;3;6;1;6;2;6;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;1;1;2;3;1;1;1;96;0;0;6;6;6;6;6;6;2;1;1;1;1;1;1;1;2;2;2;2;3;2;2;2;2;1;2;2;1;6;6;6;6;2;2;6;0;6;0;9;1;1;1;1;5;5;2;2;3;2;2;1;1;1;2;1;1;1;2;3;1;1;1;1;6;2;3;4;6;2;2;1;1;1;1;2;1;2;1;2;1;2;74.5716;15MAY2024
76510;3;1;1;1;2;1;2;6;1;2;2;2;2;2;1;1;2;3;4;2;1;2;2;2;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;1;2;2;2;1;1;2;2;1;1;1;2;3;2;6;6;6;1;2;6;6;2;2;2;6;6;6;4;4;4;4;1;2;1;1;1;5;10;1;1;1;1;1;1;2;1;2;5;2;2;1;6;6;6;6;6;6;6;1;6;2;3;1;1;1;1;4;1;1;2;1;2;2;1;12.0394;15MAY2024
76512;3;2;2;5;2;1;2;6;2;2;2;2;2;1;1;2;2;1;3;4;1;2;4;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;2;2;1;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;4;3;1;1;8;3;2;2;2;2;2;1;2;5;2;1;1;1;1;1;6;2;1;6;3;3;1;1;1;1;4;1;2;1;1;2;5;1;19.9583;15MAY2024
76514;1;4;4;1;1;6;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1;2;1;2;2;6;1;2;6;2;3;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;1;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;3;3;1;1;6;2;1;2;1;5;5;1;2;8;0;1;1;1;2;2;2;2;2;2;4;2;1;1;2;1;3;1;6;6;1;1;1;1;1;1;2;2;2;1;2;2;2;11.9221;15MAY2024
76515;3;4;4;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;2;1;1;1;2;2;6;3;1;1;1;96;4;0;2;6;6;6;1;6;2;2;1;2;2;1;2;2;2;2;2;2;3;1;6;1;6;6;2;6;6;6;6;6;6;6;6;6;4;6;0;6;2;1;1;1;7;4;1;1;1;3;2;2;1;2;2;2;2;3;1;6;6;6;6;6;6;6;3;2;2;3;1;1;1;1;1;2;1;2;1;2;4;1;11.0968;15MAY2024
76517;2;4;4;6;1;6;2;6;2;2;2;2;2;1;1;1;2;1;1;3;2;2;2;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;1;1;2;7;1;1;1;9;1;1;3;1;2;2;3;2;1;6;6;6;6;6;6;6;3;2;6;2;3;3;3;3;1;2;2;2;1;1;1;1;25.1286;15MAY2024
76518;3;4;4;1;2;1;2;6;2;2;2;2;2;1;1;1;2;3;5;2;1;2;2;2;1;1;3;1;1;1;96;0;0;6;6;6;6;6;6;1;2;2;2;2;1;2;2;1;2;2;2;3;2;6;6;6;6;1;6;6;1;6;6;6;6;6;2;2;1;1;6;2;1;2;1;5;5;1;1;2;2;1;1;1;2;2;2;2;5;2;0;6;6;6;6;6;6;1;6;2;3;1;1;1;1;4;2;1;1;1;2;5;2;11.4182;15MAY2024
76519;3;3;3;4;2;4;2;6;2;2;2;2;2;1;1;1;2;1;3;2;1;6;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;1;1;1;2;2;2;2;2;3;2;2;6;6;1;1;2;6;6;6;6;6;9;6;6;6;6;6;4;2;1;2;1;5;5;2;2;3;3;2;2;1;2;3;2;3;1;1;6;6;6;6;6;6;6;3;6;2;3;1;1;1;1;2;2;1;2;1;2;99;1;15.0318;15MAY2024
76520;2;1;1;4;1;6;2;6;2;2;2;2;2;1;1;1;2;2;3;3;1;2;1;2;1;1;2;2;6;2;2;6;6;6;6;6;6;6;6;6;1;2;2;1;1;2;2;2;2;2;2;3;2;1;6;6;2;1;6;6;6;6;6;6;3;6;6;6;6;6;1;2;1;1;1;6;5;1;1;3;3;3;3;2;2;2;4;4;3;1;6;6;6;6;6;6;6;3;4;6;2;1;1;1;1;1;2;2;2;1;2;99;1;10.3937;15MAY2024
76524;2;4;4;4;1;6;2;6;2;2;2;2;2;1;1;1;2;1;3;2;1;2;1;1;1;1;2;2;6;2;2;6;6;6;6;6;6;6;6;6;1;2;2;1;2;2;1;2;2;2;2;3;2;1;6;6;2;6;6;1;6;6;6;6;3;2;6;6;6;6;1;2;1;2;1;2;2;2;1;2;2;2;2;3;2;1;1;1;3;1;6;6;6;6;6;6;6;3;2;6;2;2;2;1;1;1;2;2;2;1;2;1;2;10.4449;15MAY2024
76526;2;4;4;5;1;6;2;6;2;1;1;2;2;2;1;1;2;1;3;1;1;2;1;1;1;1;2;1;1;1;96;4;4;2;1;1;2;6;4;2;2;2;2;1;1;2;2;2;2;2;2;3;1;6;6;6;1;2;6;6;6;6;6;6;6;6;6;4;6;4;3;1;1;1;1;3;2;1;1;6;2;2;2;1;2;1;3;3;3;2;2;3;1;1;1;6;1;3;2;6;2;3;3;9;9;1;2;2;2;2;1;3;1;27.6229;15MAY2024
76527;2;3;4;4;1;6;1;1;2;2;1;1;1;2;1;1;2;2;8;3;2;2;1;1;1;1;3;1;1;1;96;4;3;2;6;6;6;1;4;2;2;1;2;1;1;2;1;2;2;2;2;3;1;6;2;6;2;1;6;2;6;6;6;6;6;1;3;4;3;4;2;1;1;2;1;1;10;1;1;1;1;1;1;1;1;2;4;1;3;1;6;6;6;6;6;6;6;3;3;6;2;2;1;1;1;1;1;2;2;2;1;5;1;103.46;15MAY2024
76529;3;2;2;1;2;1;1;3;2;2;2;2;2;1;1;1;2;1;6;3;1;6;1;2;1;2;3;1;1;1;96;3;3;1;6;6;6;1;5;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;6;3;6;1;1;1;1;5;5;1;2;2;2;1;1;1;2;1;9;9;3;2;1;1;1;1;1;6;2;1;5;3;3;1;1;1;1;4;1;2;1;2;1;5;2;11.2127;15MAY2024
76530;2;4;4;2;2;1;2;6;2;2;2;2;2;1;1;1;2;3;2;6;1;2;1;2;1;2;2;1;1;1;96;4;3;2;6;6;6;1;5;2;2;2;1;2;1;2;2;1;1;2;2;3;1;6;6;1;6;2;6;6;2;2;6;6;6;6;9;9;9;9;6;1;1;2;1;5;5;1;2;1;2;2;2;1;2;1;2;3;3;2;3;2;1;2;2;3;1;1;6;1;2;1;1;1;1;4;2;1;1;1;2;3;2;23.5311;15MAY2024
76532;1;2;2;5;1;6;2;6;2;2;2;2;2;1;1;2;2;1;9;3;1;2;1;2;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;3;2;1;1;8;0;1;1;1;2;2;2;1;4;1;6;6;6;6;6;6;6;1;6;1;1;1;1;1;1;4;2;1;1;1;2;3;2;20.3555;15MAY2024
76533;3;1;1;2;2;4;2;6;2;2;2;2;2;1;2;2;2;1;3;3;1;2;5;1;1;1;3;1;1;1;96;0;2;6;6;6;6;6;6;1;2;1;2;2;1;2;1;2;2;2;2;3;1;6;2;6;6;1;6;2;6;6;6;6;6;2;6;0;6;2;6;1;1;2;1;5;5;2;2;3;2;9;1;1;2;1;1;2;99;9;9;6;6;6;6;6;6;9;99;9;9;9;9;9;9;3;1;9;9;9;9;99;2;11.3367;15MAY2024
76535;2;4;4;1;1;6;2;6;2;2;2;2;2;1;2;2;2;1;1;2;1;2;1;1;2;6;2;1;1;1;96;4;4;2;1;2;2;6;4;2;2;1;2;1;1;2;1;2;2;2;2;3;1;6;2;6;2;2;6;1;6;6;6;6;6;2;6;4;6;4;9;2;1;2;1;5;5;1;1;2;2;2;3;1;2;1;3;2;3;1;6;6;6;6;6;6;6;3;2;2;2;1;1;1;1;1;2;2;2;1;2;99;2;11.0653;15MAY2024
76537;1;2;2;2;1;6;2;6;2;2;2;2;2;1;2;2;2;1;2;3;1;2;1;1;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;4;3;1;1;7;9;1;1;2;1;3;2;4;2;2;4;2;1;1;1;6;3;1;3;6;1;1;1;1;1;1;1;2;2;1;2;1;2;22.2236;15MAY2024
76538;3;2;2;5;1;6;2;6;2;2;2;2;2;1;1;2;2;1;5;1;1;6;2;2;2;6;3;2;6;2;4;6;6;6;6;6;6;6;6;6;2;2;2;1;2;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;3;2;1;2;1;2;7;1;1;2;3;2;2;1;2;1;2;2;4;2;2;4;1;1;1;6;2;5;5;6;3;9;9;1;1;3;2;2;2;3;1;3;1;12.0871;15MAY2024
76544;3;4;4;1;1;6;2;6;2;2;2;2;2;1;1;2;2;2;3;2;2;2;1;2;2;6;3;1;1;1;96;3;9;2;6;6;6;1;6;1;2;2;2;2;2;2;2;1;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;4;9;9;6;2;1;2;1;5;5;2;1;2;2;1;1;1;1;4;2;2;5;2;1;1;1;2;1;6;1;1;6;2;3;2;2;2;2;4;2;2;1;1;2;4;1;10.0969;15MAY2024
76547;3;2;2;5;2;1;2;6;2;2;2;2;2;1;1;2;2;1;3;2;1;2;1;2;1;1;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;1;2;2;1;2;1;2;2;1;2;3;2;1;2;6;6;1;6;2;6;6;2;6;3;2;6;6;6;6;6;1;1;2;1;7;4;1;1;2;2;1;1;2;2;2;2;2;5;1;6;6;6;6;6;6;6;1;6;3;3;1;1;1;1;3;2;1;1;1;2;5;2;11.3365;15MAY2024
76548;1;2;2;7;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;1;1;2;1;2;1;1;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;1;2;2;1;2;1;2;2;2;2;3;2;6;2;6;6;1;6;1;6;6;6;6;6;2;6;6;6;6;6;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;2;1;1;1;1;6;1;3;4;6;1;3;2;1;1;1;1;2;2;1;2;1;2;18.9708;15MAY2024
76549;2;4;4;5;1;6;2;6;2;1;2;2;2;2;1;1;2;2;1;1;1;1;4;2;2;6;2;2;6;2;4;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;2;2;1;1;5;2;2;2;1;2;2;2;2;3;1;6;6;6;6;6;6;6;1;99;6;2;2;2;2;2;1;1;1;2;9;1;4;2;18.4935;15MAY2024
76551;2;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;4;1;2;6;2;2;6;2;5;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;1;1;2;2;3;2;6;6;6;6;2;6;1;2;1;6;6;6;1;3;3;2;2;6;2;1;2;1;5;5;2;2;1;2;2;2;1;2;3;2;4;1;1;6;6;6;6;6;6;6;1;6;9;2;1;1;1;1;4;2;1;1;2;1;1;1;47.0045;15MAY2024
76552;2;4;4;9;1;6;1;2;2;2;2;2;2;1;1;1;2;2;2;3;1;2;1;1;2;6;2;1;1;1;96;4;4;2;6;6;6;1;2;2;1;1;1;1;1;2;1;1;2;2;2;3;1;2;2;1;2;2;6;2;2;6;6;6;2;2;0;4;0;4;3;2;1;2;1;2;4;1;1;7;9;1;1;1;2;2;2;2;5;2;2;1;1;2;1;6;1;3;2;6;2;2;2;1;1;1;2;1;2;1;2;5;2;30.4938;15MAY2024
76553;2;4;4;6;1;6;2;6;2;2;2;2;2;1;1;1;2;2;2;3;2;2;3;1;2;6;2;1;1;1;96;4;4;2;6;6;6;1;9;2;2;1;1;1;1;2;2;1;1;2;2;3;1;6;2;2;1;2;6;6;2;2;6;6;6;6;2;4;2;4;3;1;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;4;1;2;2;3;3;3;2;6;2;2;2;1;1;2;2;2;2;2;1;1;2;14.3932;15MAY2024
76554;1;4;4;9;1;6;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;1;2;2;6;1;1;1;1;96;3;3;1;6;6;6;1;4;2;2;1;2;2;1;2;2;2;2;2;2;3;1;6;2;6;6;1;6;6;6;6;6;6;6;6;6;3;6;3;6;2;1;1;1;7;4;1;1;3;1;1;2;1;2;2;2;2;3;1;6;6;6;6;6;6;6;1;5;2;2;2;2;1;1;2;2;1;2;1;1;4;2;53.7105;15MAY2024
76559;2;2;2;8;1;6;1;2;2;2;2;2;2;1;2;2;2;1;3;3;1;2;1;2;2;6;2;2;6;2;5;6;6;6;6;6;6;6;6;6;1;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;3;6;6;6;6;6;6;2;1;2;1;1;10;1;1;5;2;2;2;1;2;1;1;2;4;2;1;2;1;1;1;6;1;3;2;1;2;2;2;1;1;1;1;1;2;1;2;4;2;71.7249;15MAY2024
76561;1;4;4;10;1;6;1;2;2;2;2;2;2;1;1;2;2;1;2;3;1;2;5;1;1;1;2;1;1;1;96;0;1;6;6;6;6;6;6;2;1;1;2;1;1;2;2;2;2;2;2;3;2;1;1;6;2;2;6;6;6;6;6;6;3;6;6;0;6;1;1;2;1;2;1;7;5;2;1;1;2;3;1;2;2;1;2;2;1;2;1;2;1;2;1;6;2;1;2;6;1;3;2;1;1;1;2;2;2;1;2;1;1;29.6569;15MAY2024
76563;3;3;3;5;1;6;1;2;2;2;2;2;2;1;1;2;2;1;1;4;1;2;1;1;2;6;3;1;1;1;96;3;0;2;6;6;6;1;6;2;2;1;2;1;1;2;1;2;2;2;2;3;1;6;1;6;2;2;6;2;6;6;6;6;6;1;0;3;0;0;1;2;1;2;1;7;5;1;1;1;3;2;2;1;2;2;4;1;4;2;1;1;1;1;1;6;1;1;6;2;3;1;1;1;1;2;2;1;1;1;2;1;2;19.7627;15MAY2024
76566;1;4;4;5;2;1;1;2;2;2;2;2;2;1;1;1;2;3;6;2;2;2;3;1;1;1;1;2;6;2;5;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;9;6;6;6;6;6;6;2;1;1;1;6;7;2;1;1;0;1;1;3;2;2;2;2;1;2;3;1;1;2;1;6;3;1;4;6;1;3;3;1;1;1;2;2;2;1;2;1;2;50.0144;15MAY2024
76569;3;4;4;6;1;6;2;6;2;2;2;2;2;1;2;1;2;1;1;3;1;2;1;2;1;1;3;1;1;1;96;4;4;2;6;6;6;1;3;2;2;1;1;1;1;1;2;1;2;2;2;3;1;6;2;2;1;2;2;6;2;6;6;6;6;6;0;4;0;4;4;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;0;6;6;6;6;6;6;3;5;3;3;1;1;1;1;1;1;2;2;2;1;1;2;11.0328;15MAY2024
76570;2;3;4;5;1;6;1;1;2;2;2;2;2;1;1;1;1;2;3;1;1;2;1;1;2;6;2;1;1;1;96;2;2;2;2;1;2;6;3;2;1;1;2;1;1;2;1;2;2;2;2;3;1;2;2;6;2;1;6;2;6;6;6;6;4;1;1;2;0;2;1;2;1;2;1;4;2;1;1;4;2;2;2;1;2;2;4;1;3;2;2;2;1;2;1;6;3;1;6;6;2;3;3;3;3;2;1;2;2;1;2;99;2;179.5344;15MAY2024
76571;1;4;4;1;2;1;2;6;2;2;2;2;2;1;1;2;2;2;9;3;1;2;1;2;2;6;1;1;1;1;96;0;0;6;6;6;6;6;6;2;2;1;1;1;1;2;1;2;2;2;2;3;2;6;2;2;2;1;6;1;6;6;6;6;6;2;6;0;6;0;3;2;1;2;1;5;5;1;1;6;9;1;1;1;2;1;1;1;4;2;0;6;6;6;6;6;6;1;6;9;1;3;3;1;1;2;1;2;2;1;2;5;2;35.1783;15MAY2024
76572;2;4;4;7;1;6;1;1;2;2;2;2;2;1;1;2;2;1;1;3;1;2;1;2;2;6;2;2;6;2;5;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;4;6;6;6;6;6;6;2;1;2;1;2;2;1;1;4;2;2;2;2;3;4;3;4;3;2;1;3;1;1;1;6;2;3;3;6;2;1;1;1;1;1;2;2;2;1;1;2;1;17.7002;15MAY2024
76573;2;3;3;6;1;6;2;6;2;2;2;2;2;1;1;1;2;2;9;3;1;2;3;2;1;1;3;2;6;2;2;6;6;6;6;6;6;6;6;6;1;2;2;1;1;2;1;1;2;2;2;3;2;2;6;6;2;2;6;1;1;6;6;6;3;1;0;0;4;4;1;2;1;2;1;4;3;1;1;8;1;1;1;3;1;5;5;2;3;2;1;2;1;1;2;2;2;3;1;6;2;2;1;1;1;1;2;2;2;1;2;1;2;86.6233;15MAY2024
76574;3;4;4;6;1;6;2;6;2;2;2;2;2;1;1;2;2;3;4;1;1;2;2;1;1;1;3;2;6;2;3;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;2;1;7;3;1;1;1;2;1;1;1;1;2;3;3;5;2;2;2;1;2;2;2;2;1;5;2;3;1;1;9;9;2;1;1;1;3;1;4;2;11.6166;15MAY2024
76575;3;3;3;1;2;1;2;6;1;2;2;2;2;2;1;1;2;3;1;2;1;6;1;2;1;2;3;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;1;1;1;2;2;1;2;2;2;3;2;6;6;1;2;1;6;6;2;6;6;6;6;6;1;1;3;3;1;1;1;1;1;7;5;1;1;1;3;2;2;1;2;1;1;1;5;2;2;1;1;1;1;6;1;1;6;3;3;1;1;1;1;4;2;1;2;1;2;5;2;16.5134;15MAY2024
76576;2;3;3;9;1;6;2;6;2;2;2;2;2;1;1;1;2;1;2;3;1;6;3;1;1;1;2;1;1;1;96;3;3;1;1;2;2;6;3;2;1;1;2;2;1;2;2;2;2;2;2;3;2;2;1;6;6;1;6;6;6;6;6;6;3;6;6;3;6;3;6;2;1;2;1;5;5;1;2;3;2;2;2;2;3;1;2;2;3;2;1;2;1;1;2;1;3;3;3;6;2;1;1;1;1;1;2;2;2;1;2;1;2;91.6791;15MAY2024
76577;1;4;4;5;2;1;2;6;2;2;2;2;2;1;2;2;2;2;2;1;1;2;5;1;1;1;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;6;7;2;2;1;0;1;1;3;2;2;4;5;1;2;1;2;1;1;2;2;2;1;3;6;1;9;9;9;9;3;2;2;2;3;1;1;2;31.2001;15MAY2024
76578;2;4;4;7;1;6;2;6;2;2;2;2;2;1;1;1;2;1;1;2;1;2;1;2;1;2;2;1;1;1;96;2;0;2;6;6;6;1;6;2;1;2;2;1;1;2;2;2;2;2;2;3;2;1;6;6;2;1;6;6;6;6;6;6;3;6;6;2;6;0;2;2;1;2;1;3;2;1;1;1;2;1;1;2;2;1;1;1;4;2;2;1;1;1;1;6;2;3;3;6;2;2;2;1;1;1;1;2;2;1;2;4;2;11.0322;15MAY2024
76579;1;4;4;5;1;6;2;6;2;1;2;2;2;2;2;1;2;1;9;3;1;2;1;1;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;1;1;2;2;2;2;2;2;3;2;1;6;6;1;2;6;6;6;6;6;6;9;6;6;6;6;6;1;2;1;2;1;4;2;1;1;3;1;2;2;2;2;2;2;2;99;1;6;6;6;6;6;6;6;3;6;6;1;3;3;3;3;2;1;1;2;2;1;99;1;11.202;15MAY2024
76580;3;4;4;6;2;1;2;6;2;2;2;2;2;1;1;2;2;2;1;3;1;1;1;2;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;2;2;2;2;1;1;2;1;2;2;1;2;3;2;6;6;6;1;2;6;2;6;6;1;6;6;2;6;0;6;0;4;2;1;2;1;3;3;1;1;2;3;2;2;1;2;2;2;1;5;1;6;6;6;6;6;6;6;1;6;2;3;1;1;1;1;4;2;1;1;1;2;5;1;10.348;15MAY2024
76581;3;3;3;7;1;6;1;1;2;2;2;2;2;1;2;1;2;2;8;3;2;2;1;2;2;6;3;2;6;2;3;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;6;2;1;2;1;6;10;1;1;1;3;2;2;1;2;3;2;2;4;1;6;6;6;6;6;6;6;1;3;2;3;1;1;1;1;2;2;2;2;1;2;99;2;12.4923;15MAY2024
76583;2;4;3;5;2;1;2;6;2;2;2;2;2;1;1;2;2;3;6;6;1;6;3;1;1;2;2;2;6;2;6;6;6;6;6;6;6;6;6;6;1;2;2;2;1;2;1;1;2;1;2;3;2;1;6;6;6;2;6;2;1;6;2;6;3;2;0;0;0;0;6;1;1;2;1;3;3;1;1;6;2;2;2;1;1;2;2;1;3;2;1;1;1;1;1;6;3;4;6;2;2;3;3;1;1;2;2;1;1;1;1;3;2;16.3415;15MAY2024
76584;3;4;4;10;2;1;2;6;2;2;2;2;2;1;9;1;2;3;2;2;1;2;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;1;1;2;1;1;2;2;2;3;2;1;6;6;2;1;6;2;2;6;6;6;3;2;0;0;0;0;1;2;1;2;1;4;5;1;1;2;2;1;1;1;2;1;2;1;5;2;0;6;6;6;6;6;6;1;6;2;3;2;2;1;1;3;2;2;2;1;2;5;2;10.0037;15MAY2024
76586;1;2;2;4;1;6;1;2;2;2;2;2;2;1;2;2;2;1;3;2;2;6;2;2;2;6;1;2;6;2;5;6;6;6;6;6;6;6;6;6;2;1;2;2;2;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;2;7;5;1;6;96;6;6;6;1;6;6;6;6;96;6;1;1;1;1;1;6;1;1;6;6;1;1;1;1;1;4;2;1;1;2;1;99;1;18.7858;15MAY2024
76590;2;2;2;4;2;1;2;6;2;2;2;2;2;1;1;2;2;3;6;3;1;2;1;1;1;1;2;2;6;2;6;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;2;2;1;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;1;2;1;1;1;0;1;1;3;1;3;3;3;2;2;1;4;1;2;1;6;3;1;6;6;2;1;1;1;1;4;2;2;1;1;2;3;2;43.1406;15MAY2024
76591;2;3;3;5;1;6;2;6;2;2;2;2;2;1;1;2;2;2;9;1;1;2;1;1;2;6;2;1;1;1;96;4;0;2;6;6;6;1;6;2;2;1;2;2;1;2;2;1;2;2;2;3;1;6;2;6;6;1;6;6;2;6;6;6;6;6;3;4;4;4;6;2;1;2;1;5;2;1;1;1;2;2;2;3;1;3;5;1;3;2;4;1;1;2;2;2;3;4;2;2;2;1;1;2;2;3;2;1;1;1;1;99;2;64.7875;15MAY2024
76592;2;2;2;5;1;6;1;1;2;2;2;2;2;1;2;2;2;2;3;1;1;6;5;1;2;6;2;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;4;2;1;1;1;2;2;2;1;2;1;2;1;3;1;6;6;6;6;6;6;6;1;2;6;2;2;2;1;1;1;2;2;2;1;2;2;1;55.5059;15MAY2024
76593;1;3;3;5;1;6;2;6;2;2;2;2;2;1;2;2;2;2;3;3;1;2;1;2;2;6;1;1;1;1;96;2;9;2;6;6;6;1;6;2;2;1;2;2;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;9;6;2;1;2;1;2;7;1;1;1;1;2;2;1;1;1;1;1;4;1;6;6;6;6;6;6;6;3;1;6;1;2;2;1;1;1;2;2;2;1;1;3;2;133.994;15MAY2024
76594;2;4;4;6;1;6;2;6;2;2;2;2;2;1;1;1;2;2;3;2;1;2;3;1;1;2;2;2;6;2;2;6;6;6;6;6;6;6;6;6;1;2;2;1;1;2;1;2;2;2;1;3;2;1;6;6;1;2;6;2;6;6;6;9;9;2;6;6;6;6;9;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;2;2;1;1;2;1;2;3;3;6;2;3;3;2;2;1;2;2;2;1;2;1;1;10.4568;15MAY2024
76595;1;2;2;8;1;6;1;3;2;2;2;2;2;1;2;2;2;1;3;3;2;2;1;2;2;6;1;1;1;1;96;0;0;6;6;6;6;6;6;2;1;2;2;2;1;2;1;2;2;2;2;3;2;1;6;6;6;2;6;1;6;6;6;6;3;1;1;1;0;0;6;2;1;2;1;1;3;1;1;8;1;2;2;1;2;2;3;1;2;1;6;6;6;6;6;6;6;3;2;6;1;3;3;1;1;1;1;2;2;1;2;3;2;22.4242;15MAY2024
